product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Just wow!,More than accepted...... Pretty good product 😍.... I love this ❤... Thank you flipkart..,Faizabad,"Oct, 2021",57,10
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Best in the market!,Superb worthy product 😊 I Love it thank you flipcart,Shahid Bhagat Singh Nagar District,10 months ago,63,6
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Pretty good,Good Earpodes by Boat... But it could be a lill better in terms of bass and battery life... otherwise very good in this price range.,Patna,"Mar, 2021",47,16
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Highly recommended,It sounds good and is much worthy for the price... Very happy for it .. thanks to flipkart and boat for the product...,Bengaluru,"Apr, 2021",99,18
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Does the job,The sound quality is good in this price. The battery backup is nice I use it all the time still I have charged it 1 time in 4-5 days. This thing I really like.I don't like it design as it kept on falling from ears it kind of frustrating. If you are thinking to buy this for gym workout or running it not suitable.,Mathura,"May, 2021",34,4
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Great product,"Worth buying, great product in this price, looking stylish, I like one feature in this we can also connect one earbud with one phone and 2nd with another phone, so that 2 people can use this with different device.",Rohtak,"Aug, 2020",93,24
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Super!,I think it is worth....Sound :- Sound quality is good but sometime music is stop for mili sec...btw in this price range no company provide like this...Build quality :-is good but the blue blinking light irritate me and beacuse of blue light it looks cheap...Battery :- good battery backup ...no problem,Moradabad,"Aug, 2020",69,28
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Brilliant,"Liked the product. However, this one is not for the music lover. But for general use, its amazing. Battery life cant say much as its too early. The best thing is it matches my bedroom wall...well be a little cautious with the colors they are not exactly how it is shown in the pics. Mine turned more towards baby pink...",Thane,"Aug, 2020",51,18
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Terrific purchase,Boat is just super noone can beat ....in this range best earpods .... battery is super and sound is terrificFast delivery by Flipkart thanks,Jhanti Pahari,"Aug, 2020",22,6
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Good choice,Over all it’s good product. Design - 6/10Sound - 7/10Bass - 5/10Battery -7/10Calling -7/10Design could get better but still in this price it’s a good product.,Saharanpur,"Jan, 2021",56,15
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",1,Absolute rubbish!,"I'm really done with this product, cause after 20 Days of using this product one airpode us not charging properly and Another one is not giving a best quality of sound and sometimes it's getting turning off and on and also it's range is not enough to make a calls and vouces",Tirupati,"May, 2021",20,4
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Highly recommended,"The best in class airdopes. Great sound, perfect fit and at this price it's just awesome. Highly recommended.The only issue is that Boat has mentioned additional earmuffs with the package but it is not available in the box or it is missing.",Dehradun,"Aug, 2020",19,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Does the job,Don't expect bass... decent audio quality not so great ... Good for calls and mic works well ..fits perfectly in ear but continues usuage will get pain in ears as the size is little bigOverall value for money product,Hyderabad,"Aug, 2020",16,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Best in the market!,"I am a bit skeptical about buying electronics online. But thanks to the seller I have got a good shopping experience. I don't know much about bass or everything. But it has good build smooth sound, received a perfect product.",Hugli District,"May, 2021",12,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Good choice,Really amazing product its really having a long time battery backup nice sound with good quality i would like to request make another one with same features but with sensor quality.. Thank you FLILPKART AND BOAT,Mumbai,"Apr, 2021",12,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Awesome,The Product Is Great It Is Comfortable It's Sounds Great Too And I used it to do gaming too and ya it performs great when playing games No Audio Lag NothingAt Last I want To Say Thanks To Bot For Making Such Great Products,Daltonganj,"Oct, 2021",16,3
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Just okay,Bass is zeroSound quality is good Design is so good and coolBattery backup is goodSound and bass is not so good as expected from boat,Cuttack,"Jul, 2021",10,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Classy product,Hope this review helps you out ..The product is nice built quality is good .but don't expect too much bcoz it's a budget friendly product .Sound is also nice but bass is not enough ..,Jamshedpur,10 months ago,12,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Classy product,"Pros-Perfect fit, great battery life, great sound quality,looks classy, great in callingCons-Not for people who want extreme bass other than that balanced sound quality.I got these in just 999 so in this price range a great product and yes much better then mivi duopods m20.",Jaipur,"May, 2021",13,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Decent product,It's been 15 days it's getting connected to the device even I keep it in its case The right doesn't work properly some timesThe fit Quite uncomfortableAs per price it's good I don't regret purchasing atleast not for now Go for it in this budget it's not bad,Pimpri Chinchwad,11 months ago,4,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Best in the market!,Great Product1. Worth of the money.2. Good sound quality  and bass also.3. Nice design with comfort. 4. Good battery backup. 5. Best in the market.,Jaipur,"Aug, 2021",8,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Excellent,It was a gift for my husband.. and he like it a lot.. sound quality is very nice also I love the color.. thank you for the great service 🤩,New Delhi,"Jan, 2021",10,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Just wow!,Mind blowing parches. Very nice headset in low budget. Go for it. I think this is the best in this price range. I ordered on 22 August and got it on 23 August. Very fast delivery. Thanks flipkart.,Rampurhat,"Aug, 2020",15,4
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Pretty good,"If you are looking for a earbuds only listening music then its a good choice but not good for communication.While talking on phone or laptops second person is not able to here your voice clearly i.e. not good in connectivity.Bass is not good, its average.Build quality and battery life is extremely great.",Umarkhed,"Apr, 2021",14,5
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Nice product,"I reviewed after using a week, Airdopes are good but while using, suddenly One earphone stop working and start again automatically, sound quality is ok ok. Sound goes out while listening to music.when talking on the phone. The person in front doesn't get the right sound. Overall its just good to listening music or watching movies....",Kharar,"Jul, 2021",3,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Just okay,Sound quality while listening music is really good but the problem is quality while calling.I am able to hear perfectly on a call but the person on the other side is not able to hear my voice properly..i guess the mic of my buds is very bad. If u want them just for enjoying music and watching videos then its ok..but if you'll be using them for calling plz don't buy them.,Dehradun,9 months ago,8,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Simply awesome,It is the best gifted item ever with in the price range I personally use airpod i purchased it to gift someone and I compared it to my AirPods all designs and connectivity is same and good built up only think the blinking light is really irritating and sound clarity is also good range power is also nice I highly recommended it if u r having less budget,Cuttack,"Aug, 2021",6,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,"Nice productI buy 2 airdopes of boAt1) boAt airdopes 3812) boAt airdopes 181Both of excellent, nice sounds, nice bass good quality.Go for boAt bindass, all of products are very good of boAt. 👍🏼👍🏼😊",Chhatral Ina,"Apr, 2021",9,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,(1) Worth of the money 💰(2) Good battery backup (3) Nice sound quality and Bass also(4) Nice design and comfort,Bankura District,"Oct, 2021",2,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Classy product,It was good quality product and it's sound is very clear to talking with others. boat name is not ship but it's sound like a flying on the Sky. It's wonderful and good one this product. so it can purchasing product.it as kept to easy in the ear.very nice product.,Bengaluru,"Sep, 2021",2,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Just wow!,"I have been using Boat products since it was launched. I can vouch for their quality and durability. I am still using Boat Rockers 400 which is now almost 3 years old. Now coming to the product, they are very lightweight and handy, no need to power on and off just remove from box and voila they get connected to the phone. I have read some reviews here wherein people have complained that the bass is less. Please I get guarantee you that Bass is one of the best in all Boat devices including t...",Nagpur,"Dec, 2020",3,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Nice product,"So,Okay. I don't know why I was thinking it would be a bit larger in size. But all and all, a really good product. BOAT never Disappoints. The sound quality is really clear. Don't expect alot of Bass from it though. But it's really nice that it lacks a bit Bass, and has a really clear sound quality. It just arrived so I'm not sure about the battery backup feature. But, I'm really happy with the product.the colours would come a bit lighter in shade. I chose Cherry blossom, but it's more lik...",Gurugram,"Jun, 2021",12,5
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Mind-blowing purchase,"Honest review 10 days after write the comments, it's really very superb product, we not put charger after delivery, still charger stay, using 8/24 at 10days... It's wow must must must..... Recommend",Chettipalayam Coimbatore District,6 months ago,5,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,VERY NICE PRODUCT VERY GOOD FOR DOING JOGGING VERY STYLISH SOUND QUALITY GOOD VALUE FOR MONEY👌🏻❤,Jamshedpur,6 months ago,5,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Excellent,This product is very amazing  value for moneyBattery backup is very awesomeOne time charge and five days in useThe call sound is very clearVery good bassThanks Flipkart for delivery in one day thank you so much filpkart for fast delivery,Khalapur,8 months ago,5,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,Awesome product with this price range. Nice build quality and very comfortable for long duration use. Impressed with the battery backup. Go for it.😊👍,Solapur District,"Aug, 2020",8,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Mind-blowing purchase,Good headphonesSound quality is so best I like the headphones and also delivery is so fast,Jalna,"Feb, 2021",10,5
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Simply awesome,Just love this earbuds. Sound quality is superb. I really didn't expect this. But it sound quality is really amazing. And what i say about the looks? So classy. Battery backup has been same as i expected. Very light weight. So overall it's a worthy product. I am satisfied totally. Thank you flipkart.,Phulia,"Dec, 2020",10,5
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Simply awesome,This pair of headset is perfectly fine and worth every penny. The sound quality is absolutely clear with defined bass. Mic works perfectly fine. Also perfectly suitable for people who wear earphones during driving. Though it is risky but still works absolutely good. Battery is good. Perfect airdopes at reasonable price.,New Delhi,"Mar, 2021",7,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Nice product,"This is good only... If your looking for fast beat with high bass, then don't go with this product. Else go for it and it will be worth for amount.",Sri Potti Sriramulu Nellore District,"Dec, 2020",7,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Classy product,"Fabulous just can say this word only. Awesome design, awesome fitting and loved the Voice ..  A+",Lucknow,"Aug, 2020",7,3
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Decent product,"I wish to point out one very basic thing the earbuds are designed well but the material used for covering the sound outlet is no good it in good brands its steel or metal based very fine mesh, in this case it  just came out to be nothing but a cloth based thin layer pasted with low quality glue. Not a good experience. Earbud without this cover is firstly exposed and not so appealing anymore.",Mohali,"Jan, 2021",12,7
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Simply awesome,"It's a nice product in this price range, but I would say a few points which boat needs to work on:1. boat should manufacture protective covers for the outer case, as I feel that it's really fragile and I'm unable to find some cover.2. It would be really good if they would have added touch controls in it. 3. The blue led which flashes in every 5 second should be turned off. It gives a really cheap look.",Noida,"Aug, 2020",11,6
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Fabulous!,1. Attractive price2. Timely delivered3. Built quality is good4. Sound quality is good5. Bass is poor6. Battery backup ( Stand-by) - 12 hrs                                (Continuously played) - 8 hrs7. Fast connectivity8. Comfortable on ears.,Hyderabad,"Dec, 2020",17,13
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Good choice,Firstly its the best at this price..overall the sound is good..it fits good in the ears but pains after using an hour or later continuously..it feels light ..noise cancellation is an issue in this as the traffic sounds can be heard while using this..battery capacity is good as i currently charged it two days ago and have used it for more than 5-6 hours daily yet its not drainedLastly this is the best product at this price..can say the cheapest with a good quality,Surat,3 months ago,4,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Terrific purchase,"Durable ,pwerfull,worth cost and awesome sound quality ...but somewhere 13mm base boost drivers are slightly low ...but its ok...bass is not that much low but also not that much thumps into our ears...overall gives us a precise and quality sound...",Lucknow,"Sep, 2021",4,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Perfect product!,I love this products I purchase Rs 999 and very full satisfied also recommend to purchase this products.. I used someday after I type this review..,Surat,"Aug, 2021",5,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Nice product,Airdopes are very good and also I am using it and I loved it so much its sound quality is awesome but the bass is bit low mids are also balanced battery backup is also awesome colour is also good and designed and built is average if you are trying to bite for giving I will not suggest it for giving because I am getting a 1 second delay in playing free fire in pubg so you are taking it for calling or listening musics you can go for it but if you are a hard 20 lover then you can go and other mo...,Bhagalpur,"Jul, 2021",5,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Great product,It was fantastically delivered by the executive of Ekart Mr Rajeev in between the heavy rain in district centre Janakpuri ..and your personality is very professionally and I wishing you for a bright future ahead..For this product 100% satisfied 😇Keep doing well..!!👍👍,New Delhi,"Jul, 2021",5,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Wonderful,"Sound quality is above average and bass is low , design and look is amazing. At this price range it is a great deal . If you are a good music lover do not go for this, for call purposes it is good.",Kottayam District,"Aug, 2020",9,5
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Highly recommended,Excellent product under such a tight budget...Overall great experience till nowHowever the left earphone gets discharged earlier everytime than the right one even if I overcharge the left one separately or in pairGives a continuous playback of 3.5 hrs microphone is also awesome5 star for the product,Allahabad,"Aug, 2020",7,5
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Pretty good,"All are excellent but it is not connected well with Microsoft Teams call because in other end can't hear properly, so unable to use it for official call. But if you're using only with mobile then it's too good without any doubt. Additionally, it won't block your ear hole fully so you'll get enough ventilation for your ear which eliminate ear problems.",Nandivaram Guduvancheri,"Aug, 2021",6,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Very Good,"Very good product at this rate. I have been using this from Aug 25th till now going goodI liked the sound clarity , good for calls ,very load sound ,I'm not a bass lover so no problem with that nice battery back up . I just you to go with product .",Adoor,"Sep, 2020",5,3
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,It has good sound quality.. It has good voice assistant... Totally value for money.. I think it is the best in this price range...,Baramula District,1 month ago,2,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Super!,Good product to buy. Best Value for the Money. I have gifted my Dad on father's day. They liked it so much. My Dad is so much happy that he promised me to take a new bike. 😂You can also try this trick on your Dad's Birthday or on the Father's day. 💯All the best for your try. 😂👍,Pune,3 months ago,1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Wonderful,"Some of the reviews here are overrated. - The battery backup is really nice. - No compatibility problems, however it doesn't support AAC sound attributes in some devices. - One of my Pods has excellent bass, the other one's okay. - Mono pod feature works well- You can't control the volume with these, it has to be controlled by device you're connected to. Probably the best you can get for 1300 INR",Ahmedabad,"Mar, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Mind-blowing purchase,Very nice product and bass vary smoothly nice battery backup good,Bhubaneswar,"Feb, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,Excellent worth of money good sound quality and good battery backup also and very comfortable,Gorakhpur,"Jan, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Great product,"I using these Headset for last 2 days. The experience with my Boat Airpods 131 Bluetooth Headset is nice. But the price (Rs-1,299)of the product  is very costly. We can expect many things for these price from other brand. When we come with brand we want to sacrifice the price.Probs:1) Very good design and build for these prize2) Bluetooth connectivity is Awesome3) Type - C Port for charging the headset is good.4) 1 year warranty5) Battery backup is upto the markCons:1) Bass of the ear...",Chennai,"Feb, 2021",11,10
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Perfect product!,NICE Product buildup quality is superb sound and bass is osham nice qualiy looking fabulous,Naugawan Sadat,"Sep, 2020",4,3
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Very Good,"After 10 days of usage:*Bass is not that great, however fantastic considering price range*Battery holds for 5 - 6 hrs with pods and the charging case has ample amt of reserve battery of upto 35-40 hrs*Would be uncomfortable and painful for persons with small ears, as the material is plastic*Insta wake and pair feature is great and convenient*BT range is good to*Overall for the pricing of 700-800, a great buy, go for it",Puducherry,"Oct, 2021",3,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Just wow!,"I like this, I’m not that expert who understands sound quality well, it serves my purpose like YouTube movies, music, phone call everything were good, so for me it’s a good product.",Kolkata,"May, 2021",3,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Wonderful,"Some of the reviews here are overrated. - The battery backup is really nice. - No compatibility problems, however it doesn't support AAC sound attributes in some devices. - One of my Pods has excellent bass, the other one's okay. - Mono pod feature works well- You can't control the volume with these, it has to be controlled by device you're connected to. Probably the best you can get for 1300 INR",Ahmedabad,"Mar, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Brilliant,Best earbuds in range of 2500 or i can say in 3000.... Backup voice quality both excellent instant pairing is best,Gorakhpur,"Jan, 2021",0,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Wonderful,Excellent worth of money good sound quality and good battery backup also and very comfortable,Gorakhpur,"Jan, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Very Good,"After 10 days of usage:*Bass is not that great, however fantastic considering price range*Battery holds for 5 - 6 hrs with pods and the charging case has ample amt of reserve battery of upto 35-40 hrs*Would be uncomfortable and painful for persons with small ears, as the material is plastic*Insta wake and pair feature is great and convenient*BT range is good to*Overall for the pricing of 700-800, a great buy, go for it",Puducherry,"Oct, 2021",3,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Just wow!,"I like this, I’m not that expert who understands sound quality well, it serves my purpose like YouTube movies, music, phone call everything were good, so for me it’s a good product.",Kolkata,"May, 2021",3,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Delightful,"Comfortable fit, looks good, sound quality is satisfactory above average, built quality is average, connectivity/pairing is easy,Battery performance can't predict in two day of usage of this product Overall Decent product at this point of price for a TWSIF THE BUDGET IS LOW THEN ITS A GREAT BUY",Kolkata,"Jan, 2021",3,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Nice product,Sound is okay... satisfied with battery capacity... comfort is good on both side but after sometime left ear is paining... design is amazing with white loved it...It had been 23days I didn't charge at all but usage of me it's lessonly...full points is 4/5,Ranipet District,11 months ago,2,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Perfect product!,"Amazing airpods, just perfect for this price and excellent value for money. all types of sounds bass, treble are perfect and the sound quality, bluetooth connection are all perfectly well balanced.",Pune,"Jul, 2021",2,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Classy product,"Sound clarity is really awesome and there could be very few songs which you may be able to hear in full volume. The quality of the case(airdope charger)seems slightly inferior. Overall great value for money. Since I have just purchased the product, will not be able to comment on battery backup and recharging convenience.",Vilappil,"Jul, 2021",2,3
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Excellent,Good product,Bangalore,"Oct, 2021",0,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Highly recommended,Simply awesome boathead in this price range👌,Firozabad,"Aug, 2020",4,2
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",4,Value-for-money,My review after one week use.Good design and ergonomic fit.Good battery back up.Instant connectivity.Good sound quality.Handy charging case.Bit low bass and could given a better palstic body.Overall a good true wireless in the price range.Awesome and price worthy purchase. I am fully satisfied.Blindly go for it.,Alappuzha District,"Apr, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Classy product,Super quality worth for the money charging is superb excellent,Hyderabad,"Apr, 2021",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Fabulous!,"Bass quality should be better, But in this price range its good Battery backup is great Call quality is excelent In simple words those are Good Duo pods",Chandigarh,"Dec, 2020",1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Highly recommended,Best sound quality and Bass Best cofatable air bird  this price range budget air bird bast work Conectin range best ower all best sound bass,Muzaffarpur,3 days ago,0,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Does the job,Both buds not work properly right one can get complete charge to quickly ..not satisfied go for any other,Banswada,2 months ago,0,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Great product,"Very good product great quality, not like other brands working with the same bass and quality for 1 year charging is good boat can use fast charging for the case but headphones are charging faster very very good product must buy",Nagamalaipudukottai,4 months ago,0,1
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Best in the market!,Good product good sound quality and good battery backup best price and best valuable item,Ahmedabad,"May, 2021",0,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",3,Decent product,"Full marks for the product, could have been more stylish though.. no marks for flipkart.. super late delivery.. Sound quality is too good and battery lasts really long..",Navi Mumbai,8 months ago,1,0
ACCFSDGXX3S6DVBG,"boAt Airdopes 131 with upto 15 Hours Playback, 13mm Drivers and IWP Technology Bluetooth Headset",5,Simply awesome,Super 👌,Mumbai,8 months ago,1,0
